,Fide id,Federation,Gender,Year_of_birth,Title,Standard_Rating,Rapid_rating,Blitz_rating,Inactive_flag,firstName,lastName
6817,2403501,SCO,F,1965.0,WFM,1873,1931.0,1925.0,wi,Durno, Joy
6818,24171867,RUS,F,1942.0,none,1873,1886.0,1925.0,wi,Gyleva, Albina
6819,21808996,POL,F,1956.0,none,1873,1931.0,1925.0,wi,Ivaskevych, Lyubov
6820,24145114,RUS,F,1992.0,none,1873,1901.0,1925.0,wi,Khokhlova, Ekaterina
6821,2809680,ISR,F,1979.0,none,1873,1756.0,1925.0,wa,Lian, Marina
6822,1242040,ROU,F,2005.0,none,1873,1498.0,1324.0,wa,Matasaru, Stephanie
6823,12406929,VIE,F,2000.0,WFM,1873,1741.0,1728.0,wa,Nguyen, Thi Minh Thu
6824,3702014,PAR,F,1997.0,WFM,1873,1931.0,1796.0,wa,Perez, Dalila
6825,385786,CZE,F,2002.0,none,1873,1610.0,1867.0,wa,Rosenbaumova, Lea
6826,45100446,FRA,F,2007.0,none,1873,1779.0,1818.0,wa,Schippke, Manon
6827,412031,ENG,F,1997.0,none,1873,1848.0,1775.0,wi,Shepherd, Katherine M
6828,629430,FRA,F,1987.0,none,1872,1931.0,1925.0,wi,Bermond, Stephanie
6829,3604624,ECU,F,1985.0,none,1872,1931.0,1925.0,wi,Cabezas, Viviana
6830,36083372,FRA,F,2006.0,none,1872,1747.0,1617.0,wa,Cornileau, Juliette
6831,1045750,NED,F,1999.0,none,1872,1931.0,1768.0,wi,Den Dunnen, Lola
6832,34105848,RUS,F,1967.0,none,1872,1910.0,1925.0,wi,Everstova, Galina
6833,4406672,COL,F,1989.0,none,1872,1931.0,1925.0,wi,Gamboa Carvajal, Manuela
6834,8201390,SUR,F,2003.0,WFM,1872,1856.0,1624.0,wa,Kaslan, Catherine
6835,1022709,NED,F,1976.0,none,1872,1931.0,1925.0,wa,Kok, Marijke
6836,34100552,RUS,F,1999.0,WFM,1872,1962.0,1825.0,wa,Kurbatskay, Lilia
6837,32091982,ESP,F,2005.0,none,1872,1597.0,1780.0,wa,Lorente Serrano, Rosa Adela
6838,34146765,RUS,F,2003.0,none,1872,1609.0,1592.0,wa,Lyapina, Anastasia
6839,4110935,RUS,F,1992.0,none,1872,1931.0,1842.0,wi,Mironova, Natalia
6840,4686284,GER,F,1956.0,none,1872,1961.0,2003.0,wa,Neumeyer, Hannelore
6841,1225561,ROU,F,2001.0,none,1872,1849.0,1732.0,wi,Panainte, Andreea-Bianca
6842,4164318,RUS,F,1996.0,none,1872,1778.0,1776.0,wi,Petko, Darya
6843,3518981,CUB,F,1998.0,none,1872,1931.0,1990.0,wi,Pichs Lopez, Marian Liliam
6844,25053094,IND,F,2001.0,WFM,1872,1630.0,1738.0,wa,Potluri Supreetha,
6845,3901963,VEN,F,1994.0,none,1872,1931.0,1898.0,wi,Rincon Gonzalez, Lilian Esther
6846,22200975,ESP,F,1994.0,none,1872,1931.0,1925.0,wi,Sierra Soria, Maria
6847,16217136,GER,F,2007.0,none,1872,1728.0,1925.0,wa,Zhou, Lepu Coco
6848,8506345,NGR,F,1998.0,WFM,1871,1931.0,1925.0,wa,Akintoye Deborah,
6849,2222736,ESP,F,1996.0,none,1871,1774.0,1925.0,wa,Anillo Fernandez, Isabel Maria
6850,5106524,MEX,F,1986.0,WFM,1871,1931.0,1925.0,wi,Cardena Canto, Margarita Cris
6851,2119447,BRA,F,1993.0,none,1871,1931.0,1925.0,wi,Cathcart, Joice
6852,889407,ITA,F,1999.0,none,1871,1648.0,1925.0,wa,Colasante, Marianna
6853,12803278,LTU,F,1989.0,none,1871,1810.0,1854.0,wi,Ditmonaite, Viktorija
6854,24104906,RUS,F,1993.0,none,1871,1931.0,1925.0,wi,Efremova, Daria
6855,1133306,POL,F,1989.0,none,1871,1931.0,1925.0,wi,Flazinska, Anna
6856,14603055,SLO,F,1981.0,none,1871,1931.0,1925.0,wi,Grilc, Mojca
6857,24626600,GER,F,1980.0,none,1871,1931.0,1925.0,wi,Hoffmann, Petra
6858,4151160,RUS,F,1993.0,none,1871,1931.0,1925.0,wi,Ismagilova, Nailya
6859,13410717,AZE,F,2000.0,WCM,1871,1710.0,1901.0,wi,Karimzada, Narmin
6860,14203707,UZB,F,1996.0,none,1871,1906.0,1895.0,wi,Khursanova, Farida
6861,14200112,UZB,F,1988.0,none,1871,1931.0,1925.0,wi,Kuchkarova, Aziza
6862,662682,FRA,F,1993.0,none,1871,1970.0,1925.0,wa,Lefevre, Margaux
6863,12938130,GER,F,2000.0,none,1871,1931.0,1925.0,wi,Ley, Sabrina
6864,8608989,CHN,F,1985.0,none,1871,1931.0,1860.0,wi,Liu, Yujia
6865,5075904,IND,F,1997.0,none,1871,1911.0,1934.0,wi,Meenu Priya. Se,
6866,24105457,RUS,F,1992.0,none,1871,1931.0,1925.0,wi,Mustafina, Dinara
6867,11602481,LAT,F,1971.0,none,1871,1692.0,1697.0,wa,Ni, Polina
6868,1138804,POL,F,1988.0,none,1871,1931.0,1925.0,wi,Opalinska, Marta
6869,12952192,GER,F,2000.0,none,1871,1902.0,1925.0,wa,Peters, Theresa
6870,116947,ARG,F,1988.0,none,1871,1969.0,1919.0,wi,Randaxhe, Luciana
6871,3403920,CHI,F,1984.0,WFM,1871,1920.0,1936.0,wa,Reyes Jara, Paula
6872,4687035,GER,F,1929.0,none,1871,1931.0,1925.0,wi,Richter, Hildegard
6873,24195340,ESP,F,2002.0,none,1871,1677.0,1708.0,wa,Sargsyan, Anna
6874,12918199,GER,F,1999.0,none,1871,1897.0,1925.0,wa,Schumann, Rabea
6875,1160125,POL,F,2000.0,none,1871,1735.0,1783.0,wa,Stebel, Agata
6876,30952530,USA,F,2008.0,none,1871,1931.0,1636.0,wa,Tang, Zoey
6877,3502600,CUB,F,1995.0,none,1871,1931.0,1925.0,wi,Vilahu Perez, Vilmelys
6878,4679342,GER,F,1974.0,none,1871,1931.0,1925.0,wa,Willrodt, Sonja
6879,7600950,SYR,F,1987.0,WIM,1870,1870.0,1869.0,wi,Algildah, Nibal
6880,5044596,IND,F,1992.0,none,1870,1931.0,1925.0,wi,Anuja, Bombatkar
6881,1134140,POL,F,1990.0,none,1870,1750.0,1925.0,wi,Depta, Anna
6882,11603020,LAT,F,1996.0,none,1870,1806.0,1794.0,wi,Djogteva, Jekaterina
6883,24652784,GER,F,1983.0,none,1870,1931.0,1824.0,wi,Fleischer, Birgit
6884,24109622,RUS,F,1968.0,WIM,1870,2013.0,2044.0,wa,Gerasimova, Olga
6885,34124958,RUS,F,1995.0,none,1870,1931.0,1925.0,wi,Glebova, Nataliya
6886,1518321,NOR,F,2000.0,none,1870,1858.0,1802.0,wa,Greibrokk, Ingrid
6887,16503945,MNE,F,2001.0,none,1870,1755.0,1902.0,wa,Koljevic, Nikolina
6888,7102470,INA,F,1995.0,none,1870,1821.0,1925.0,wa,Mutiani, Rida
6889,24188956,RUS,F,1995.0,none,1870,1931.0,1925.0,wi,Paltseva, Dariya
6890,4693760,GER,F,1960.0,none,1870,1931.0,1986.0,wa,Schneider, Birgit
6891,20698550,FRA,F,2000.0,none,1870,1810.0,1925.0,wa,Seite, Yamina
6892,4143280,RUS,F,1985.0,none,1870,1921.0,1900.0,wi,Stepanova, Tamara
6893,1137913,POL,F,1987.0,none,1870,1931.0,1925.0,wi,Szelest, Malgorzata
6894,24112151,RUS,F,1992.0,none,1870,1931.0,1925.0,wi,Tukan, Ekaterina
6895,24129500,RUS,F,1985.0,none,1870,1879.0,1857.0,wi,Zikunova, Valeria
6896,2803216,ISR,F,1985.0,none,1869,1822.0,1896.0,wa,Brusilovski, Lena
6897,5106672,MEX,F,1991.0,none,1869,1931.0,1925.0,wi,Casas Bermejo, Gemma Beatriz
6898,12991511,GER,F,1985.0,none,1869,1931.0,1925.0,wi,Dellert, Lena
6899,4406257,COL,F,1999.0,WFM,1869,1803.0,1809.0,wi,Fiesco, Valentina
6900,4188608,RUS,F,1986.0,none,1869,1931.0,1925.0,wi,Gorlova, Marina
6901,13310852,ARM,F,2004.0,none,1869,1944.0,1935.0,wa,Khachatryan, Veronika
6902,13605534,GEO,F,1997.0,none,1869,1716.0,1830.0,wi,Khomeriki, Ketevan
6903,34119946,RUS,F,1999.0,none,1869,1838.0,1781.0,wi,Kiseleva, Ekaterina
6904,1139339,POL,F,1994.0,none,1869,1931.0,1925.0,wi,Kowalska, Sara
6905,24109363,RUS,F,1995.0,none,1869,1931.0,1925.0,wi,Krepysheva, Ksenia
6906,8610444,CHN,F,1985.0,none,1869,1931.0,1925.0,wa,Lin, Juntong
6907,14545080,BIH,F,2003.0,none,1869,1831.0,1817.0,wa,Mikic, Ivana
6908,923605,SRB,F,1992.0,none,1869,1931.0,1925.0,wa,Milosavljevic, Marija
6909,4181417,RUS,F,1957.0,none,1869,1931.0,1925.0,wi,Patsyk, Vera
6910,45030650,IND,F,2004.0,none,1869,1931.0,1925.0,wa,Sai Divya M,
6911,34165719,RUS,F,1999.0,none,1869,1592.0,1531.0,wi,Sataeva, Lana
6912,4617908,GER,F,1968.0,WFM,1869,1931.0,1925.0,wa,Spiel, Marianne
6913,3804747,PER,F,1991.0,none,1869,1896.0,1858.0,wi,Tapia Alvarado, Isabel
6914,32093721,ESP,F,2005.0,none,1869,1649.0,1925.0,wa,Tocino Rivas, Maria Milagros
6915,3903583,VEN,F,1979.0,none,1869,1855.0,1925.0,wi,Vethencourt, Mayerlin Lorena
6916,911313,SRB,F,1940.0,none,1868,1931.0,1925.0,wi,Agic, Andja
6917,2278146,ESP,F,1986.0,none,1868,1863.0,1805.0,wi,Aguilera Quiztke, Alexandra
6918,8101531,JOR,F,1991.0,WFM,1868,1950.0,1952.0,wa,Alattar, Ghayda M.
6919,720259,HUN,F,1981.0,WCM,1868,1931.0,1925.0,wa,Bagdi, Timea
6920,2117932,BRA,F,1989.0,none,1868,1931.0,1925.0,wi,Choma, Juliana Luiza
6921,9931180,SRI,F,2004.0,none,1868,1466.0,1400.0,wa,Dahampriya, H K T Dewnethmie
6922,2057352,USA,F,2001.0,WFM,1868,1931.0,1925.0,wa,Deng, Queena
6923,5104084,MEX,F,1992.0,WFM,1868,1931.0,1925.0,wi,Duran Juarez, Citlali
6924,24143758,RUS,F,1990.0,none,1868,1897.0,1721.0,wa,Fedorova, Tatiana
6925,22715002,BRA,F,2004.0,WCM,1868,1717.0,1513.0,wa,Frattini, Beatriz Maria
6926,2259427,ESP,F,1989.0,none,1868,1845.0,1925.0,wa,Gil Rodriguez, Isabel
6927,2400375,SCO,F,1964.0,none,1868,1791.0,1785.0,wa,Giulian, Rosemary A
6928,2058987,USA,F,1993.0,none,1868,1931.0,1925.0,wi,Hu, Dianna
6929,5114349,MEX,F,1997.0,WFM,1868,1799.0,1729.0,wi,Hurtado Romero, Karen Zayde
6930,2604728,CAN,F,1993.0,none,1868,1931.0,1925.0,wi,Kagramanov, Dalia
6931,24601802,GER,F,1975.0,none,1868,1931.0,1925.0,wa,Kalkhof, Sandra
6932,34124010,RUS,F,2002.0,none,1868,1961.0,2036.0,wa,Koroleva, Evgeniya
6933,4207718,GRE,F,1983.0,none,1868,1975.0,1925.0,wa,Manolaraki, Yvonni
6934,2026279,USA,F,1992.0,none,1868,1931.0,1925.0,wi,McVay, Karsten
6935,2116308,BRA,F,1988.0,none,1868,1825.0,1925.0,wa,Menezes, Grasielle Da Silv
6936,24146617,RUS,F,1990.0,none,1868,1931.0,1925.0,wi,Meshechko, Julia
6937,5107504,MEX,F,1989.0,none,1868,1931.0,1925.0,wi,Montero Gonzalez, Karla
6938,14603349,SLO,F,1962.0,none,1868,1884.0,1925.0,wi,Nadvesnik, Vilma
6939,943762,SRB,F,1993.0,none,1868,1907.0,1833.0,wi,Panic, Anastasija
6940,653748,FRA,F,1990.0,none,1868,1709.0,1833.0,wi,Perrusset, Barbara
6941,9911316,SRI,F,2000.0,WFM,1868,1488.0,1594.0,wa,Saumy, Zainab
6942,4174429,RUS,F,1993.0,none,1868,2004.0,1860.0,wi,Shelestova, Darya
6943,4127510,RUS,F,1991.0,none,1868,1862.0,1925.0,wi,Smetanina, Maria
6944,5206871,PHI,F,1985.0,none,1868,1847.0,1836.0,wi,Suede, Akiko Charmaine
6945,2623960,CAN,F,2005.0,WFM,1868,1931.0,1449.0,wa,Tian, Shi Yuan
6946,2286963,ESP,F,1990.0,none,1868,1931.0,1925.0,wi,Torres Leao-Coelho, Ana
6947,730564,HUN,F,1988.0,none,1868,1931.0,1925.0,wi,Varga, Zsofia
6948,6303340,TUR,F,1989.0,none,1868,1884.0,1811.0,wi,Yilmaz Babaoglu, Ezgi
6949,22274618,ESP,F,2000.0,none,1867,1598.0,1925.0,wa,Antunez Munoz, Ines
6950,14414945,BIH,F,2008.0,WCM,1867,1830.0,1761.0,wa,Babic, Milana
6951,733474,HUN,F,1989.0,none,1867,1931.0,1925.0,wi,Bakos, Andrea
6952,1617630,AUT,F,1993.0,none,1867,1899.0,1925.0,wi,Bauer, Marie-Christine
6953,696595,FRA,F,1981.0,none,1867,1931.0,1925.0,wi,Bertrand, Helene
6954,725633,HUN,F,1987.0,none,1867,1931.0,1925.0,wi,Biskopics, Boglarka
6955,5024811,IND,F,1996.0,none,1867,1931.0,1925.0,wi,Chandana, Priya Reddy
6956,13902725,MDA,F,1988.0,none,1867,1931.0,1925.0,wi,Chirpii, Valeria
6957,1231430,ROU,F,1999.0,none,1867,1772.0,1700.0,wa,Cimpean, Andra
6958,2238632,ESP,F,2000.0,none,1867,1693.0,1778.0,wa,De La Pena Garcia, Blanca
6959,6403557,DOM,F,1991.0,WFM,1867,1931.0,1876.0,wa,Diaz Cesar, Wilsaida Pieranlly
6960,140805,ARG,F,1968.0,none,1867,1931.0,1759.0,wa,Duernhoefer, Andrea
6961,4221087,GRE,F,1993.0,none,1867,1879.0,1925.0,wi,Fragaki, Maria
6962,13200526,KOR,F,1983.0,none,1867,1931.0,1925.0,wi,Heo, Yeonjeong
6963,728462,HUN,F,1988.0,none,1867,1931.0,1852.0,wi,Horvath, Orsolya
6964,24162744,RUS,F,2000.0,WFM,1867,1810.0,1805.0,wi,Kheyfets, Nataliya
6965,1172794,POL,F,2001.0,none,1867,1621.0,1539.0,wa,Krzysztynska, Anna
6966,21800324,POL,F,2001.0,none,1867,1715.0,1632.0,wi,Krzywnicka, Maria
6967,4501896,EST,F,1985.0,none,1867,1931.0,1925.0,wi,Kull, Kristelle
6968,24614971,GER,F,1972.0,none,1867,1931.0,1925.0,wi,Lenk, Sandra
6969,3515664,CUB,F,1996.0,none,1867,1878.0,1887.0,wi,Mendez Gonzalez, Susana
6970,14514540,CRO,F,1989.0,none,1867,1931.0,1925.0,wi,Purgar, Petra
6971,3004147,URU,F,1999.0,WFM,1867,1843.0,1699.0,wa,Quevedo, Andreina
6972,3519023,CUB,F,1997.0,none,1867,1931.0,1925.0,wi,Sanchez Giro, Laydisbel Katiuska
6973,44194480,RUS,F,2003.0,none,1867,1562.0,1786.0,wi,Savenkova, Anna
6974,12943347,GER,F,2004.0,none,1867,1931.0,1925.0,wa,Schnabel, Luise
6975,24131814,RUS,F,1992.0,none,1867,1931.0,1925.0,wi,Shimanova, Olga
6976,13507575,BLR,F,1999.0,none,1867,1809.0,1807.0,wi,Stsepkina, Katsiaryna
6977,5092710,IND,F,2000.0,none,1867,1701.0,1709.0,wi,Sunyuktha C M N,
6978,748005,HUN,F,1994.0,none,1867,1931.0,1925.0,wi,Toth, Alexandra
6979,10100300,ANG,F,1970.0,none,1867,1931.0,1925.0,wi,Venancio, Sandra Maria dos Santos Conceicao
6980,34127795,RUS,F,2003.0,none,1867,1797.0,1827.0,wa,Voskresenskaya, Marta
6981,4106369,RUS,F,1938.0,none,1867,1814.0,1891.0,wi,Zaitseva, Tamara
6982,608220,FRA,F,1966.0,none,1866,1885.0,1793.0,wa,Bonvalot, Isabelle
6983,24605220,GER,F,1986.0,none,1866,1931.0,1925.0,wi,Brethauer, Sarah
6984,12900427,GER,F,1997.0,none,1866,1931.0,1868.0,wa,Herbrig, Marie-Helen
6985,2109115,BRA,F,1987.0,none,1866,1931.0,1925.0,wi,Kobayashi, Cintia Kawashita
6986,12409006,VIE,F,2003.0,none,1866,1631.0,1642.0,wi,Le, Thai Nga
6987,12951803,GER,F,1996.0,none,1866,1931.0,1917.0,wa,Mangei, Jasmin
6988,4406150,COL,F,1999.0,none,1866,1931.0,1925.0,wi,Marin, Henry
6989,2905469,BUL,F,1994.0,none,1866,1839.0,1857.0,wi,Milanova, Maria
6990,5208475,PHI,F,1991.0,none,1866,1931.0,1925.0,wi,Mortos, Angelina
6991,12401200,VIE,F,1986.0,none,1866,1931.0,1925.0,wi,Nguyen, Thi Hanh
6992,24109444,RUS,F,1995.0,none,1866,1850.0,1833.0,wi,Orshonova, Anna
6993,14905310,SVK,F,1981.0,none,1866,1825.0,1908.0,wa,Paverova, Zuzana
6994,2906457,BUL,F,1997.0,none,1866,1740.0,1834.0,wi,Pencheva, Iva
6995,3521630,CUB,F,1999.0,none,1866,1931.0,1890.0,wi,Perez Andino, Marla Yisel
6996,3413535,CHI,F,1995.0,none,1866,1882.0,1925.0,wa,Ruiz Olate, Emily Andrea
6997,3514080,CUB,F,1994.0,none,1866,1931.0,1925.0,wi,Sanchez Loyola, Anabel
6998,4102045,RUS,F,1998.0,none,1866,1866.0,1786.0,wi,Sharkova, Vera
6999,54180058,RUS,F,2009.0,WCM,1866,1777.0,1593.0,wa,Shukhman, Anna
7000,1029282,NED,F,1993.0,none,1866,1931.0,1989.0,wi,Snikkers, Naomi
7001,24134015,RUS,F,1992.0,none,1866,1931.0,1925.0,wi,Surkova, Irina
7002,13304488,ARM,F,1992.0,none,1866,1931.0,1925.0,wi,Tunyan, Zara
7003,13604201,GEO,F,1991.0,none,1865,1931.0,1925.0,wi,Baiadze, Mariam
7004,14005921,TKM,F,2003.0,none,1865,1931.0,1925.0,wa,Bayrambayeva, Ogulsuray
7005,647250,FRA,F,1986.0,none,1865,1931.0,1925.0,wi,Bulteau, Sarah
7006,13510096,BLR,F,2001.0,none,1865,1908.0,1773.0,wi,Dolbieva, Ksenia
7007,118788,ARG,F,1992.0,none,1865,1931.0,1925.0,wi,Dominguez, Gisella
7008,6502270,CRC,F,1990.0,WFM,1865,1912.0,1868.0,wa,Gamboa Alvarado, Olga Leticia
7009,5713684,MAS,F,1999.0,none,1865,1666.0,1634.0,wi,Koo, Wei Xin Rosamund
7010,7300867,GUA,F,1996.0,WIM,1865,1931.0,1767.0,wa,Mencos Castillo, Maria
7011,13601644,GEO,F,1994.0,none,1865,1931.0,1925.0,wi,Numanishvili, Marina
7012,11602473,LAT,F,1990.0,none,1865,1931.0,1925.0,wi,Panzhina, Jekaterina
7013,3930831,VEN,F,2005.0,none,1865,1636.0,1716.0,wa,Perez Hernandez, Vicmary C.
7014,5022150,IND,F,1989.0,WFM,1865,1931.0,1896.0,wi,Rajasurya, J.
7015,24632350,GER,F,1990.0,none,1865,1931.0,1925.0,wi,Reh, Theresa
7016,1713515,SWE,F,1995.0,none,1865,1839.0,1925.0,wi,Segerfelt, Louise
7017,4415914,COL,F,1979.0,none,1865,1931.0,1777.0,wi,Tobar, Zuleima
7018,12802603,LTU,F,1994.0,none,1865,1872.0,1809.0,wi,Urbonaviciute, Zivile
7019,13904213,MDA,F,1991.0,WCM,1865,1931.0,1925.0,wi,Ursu, Ana-Maria W
7020,2119285,BRA,F,1981.0,none,1865,1872.0,1925.0,wi,Viaro Baccarin, Natalia
7021,24183890,RUS,F,1997.0,none,1865,1803.0,1813.0,wa,Zakharova, Viktoriya
7022,4116542,RUS,F,1995.0,none,1864,1824.0,1841.0,wi,Belkina, Yulia
7023,242802,BEL,F,1974.0,none,1864,1931.0,1925.0,wi,Boons, Diana
7024,1918184,POR,F,1977.0,none,1864,1931.0,1925.0,wi,Brandauer, Dorit
7025,7108206,INA,F,2001.0,none,1864,1864.0,1925.0,wi,Diantika, Metalia Widya
7026,24143766,RUS,F,1992.0,none,1864,1931.0,1925.0,wi,Fershtman, Paulina
7027,14123720,UKR,F,1990.0,none,1864,1931.0,1925.0,wi,Garmash, Dina
7028,24132586,RUS,F,1994.0,none,1864,1826.0,1756.0,wi,Gavrjuchenkova, Angelina
7029,12586447,IRI,F,2000.0,none,1864,1931.0,1925.0,wi,Hajipasha, Shamim
7030,7107412,INA,F,2005.0,none,1864,1931.0,1925.0,wi,Lavely, Kamila Hildi
7031,6700705,ESA,F,1991.0,WFM,1864,1931.0,1925.0,wi,Melendez, Gabriela
7032,34111643,RUS,F,2003.0,none,1864,1686.0,1606.0,wi,Nikolaeva, Ksenya
7033,24622079,GER,F,1989.0,none,1864,1931.0,1925.0,wi,Opaska, Ines
7034,843148,ITA,F,1993.0,none,1864,1931.0,1925.0,wi,Pignatelli, Francesca
7035,24126462,RUS,F,1994.0,none,1864,1931.0,1925.0,wi,Pyltsina, Ekaterina
7036,3101185,PUR,F,1991.0,WCM,1864,1931.0,1925.0,wi,Sanchez Rodriguez, Wilmairi
7037,32088590,ESP,F,2004.0,none,1864,1465.0,1756.0,wa,Sanleon Pravisano, Nieves
7038,1901206,POR,F,1976.0,none,1864,1931.0,1925.0,wi,Saraiva, Tania
7039,5206936,PHI,F,1990.0,none,1864,1931.0,1925.0,wi,Senora, Ronna Reigner
7040,931837,SRB,F,1999.0,none,1864,1778.0,1925.0,wa,Soklovacki, Mila
7041,24617164,GER,F,1989.0,none,1864,1931.0,1925.0,wi,Tischer, Jana
7042,34229124,RUS,F,2006.0,none,1864,1793.0,1960.0,wa,Tulaeva, Mariya
7043,14928795,SVK,F,2001.0,none,1864,1640.0,1698.0,wa,Ucekajova, Veronika
7044,2607182,CAN,F,1992.0,none,1864,1931.0,1925.0,wi,Xiong, Sonja
7045,24122610,RUS,F,1990.0,none,1863,1885.0,1867.0,wi,Danchenkova, Julia
7046,6317855,TUR,F,1995.0,WCM,1863,1931.0,1925.0,wi,Durmaz, Ayca Fatma
7047,7105517,INA,F,1994.0,none,1863,1931.0,1925.0,wi,Dyah Rahmawati,
7048,14112426,UKR,F,1993.0,none,1863,1880.0,1837.0,wi,Fediuk, Ivanna
7049,730394,HUN,F,1987.0,none,1863,1931.0,1925.0,wi,Gere, Orsolya
7050,8610410,CAN,F,2000.0,none,1863,1915.0,1869.0,wi,Li, Yilin
7051,846783,ITA,F,1990.0,none,1863,1931.0,1925.0,wi,Olivo, Ilaria
7052,430226,ENG,F,1986.0,none,1863,1858.0,1925.0,wi,Pakhomova, Tuyaara
7053,656534,FRA,F,1992.0,none,1863,1931.0,1925.0,wi,Rambourg, Juliette
7054,612944,FRA,F,1996.0,none,1863,1931.0,1925.0,wi,Savalle, Mathilde
7055,24675482,GER,F,1988.0,none,1863,1931.0,1925.0,wi,Schott, Peggy
7056,24622451,GER,F,1988.0,none,1863,1931.0,1925.0,wi,Stemmler, Lysan
7057,8606099,CHN,F,1990.0,none,1863,1931.0,1960.0,wi,Xu, Fei
7058,411744,ENG,F,1989.0,none,1862,1931.0,1925.0,wi,Aarons, Poppy J
7059,2504022,IRL,F,1988.0,none,1862,1931.0,1925.0,wi,Alfred, Emily
7060,10000291,UGA,F,1987.0,WFM,1862,1931.0,1812.0,wa,Amoko, Ivy Claire
7061,3611906,ECU,F,1999.0,WFM,1862,1931.0,1685.0,wi,Arias Cango, Nathaly
7062,13903438,MDA,F,1980.0,none,1862,1961.0,1872.0,wi,Bargan, Svetlana
7063,3407209,CHI,F,1987.0,none,1862,1931.0,1836.0,wi,Concha Munoz, Claudia
7064,12807621,LTU,F,1956.0,none,1862,1931.0,1925.0,wi,Gabrilaviciene, Salvinija
7065,3515435,CUB,F,1997.0,none,1862,1931.0,1925.0,wi,Garcia Treto, Diana Leydis
7066,773760,HUN,F,2005.0,none,1862,1581.0,1573.0,wa,Hegedus, Luca
7067,14509768,CRO,F,1986.0,none,1862,1887.0,1913.0,wi,Hlavac, Iva
7068,738913,HUN,F,1995.0,none,1862,1931.0,1925.0,wi,Huszar, Reka
7069,24100170,RUS,F,1989.0,none,1862,1931.0,1925.0,wi,Ivakina, Ekaterina
7070,4199006,RUS,F,1991.0,none,1862,2012.0,1805.0,wa,Ivanova, Svetlana
7071,1104497,POL,F,1960.0,WFM,1862,1893.0,1894.0,wa,Jalowiec, Halina
7072,659118,FRA,F,1989.0,none,1862,1931.0,1925.0,wi,Koroid, Janna
7073,947032,SRB,F,1998.0,none,1862,1893.0,1925.0,wi,Lalic, Danka
7074,5800978,SGP,F,1991.0,none,1862,1931.0,1925.0,wi,Lim, Shuyu Christine
7075,8607940,CHN,F,1985.0,none,1862,1931.0,1925.0,wa,Lu, Hongyi
7076,3902102,VEN,F,1989.0,none,1862,1931.0,1869.0,wi,Montilla Zambrano, Karla
7077,6401929,DOM,F,1972.0,none,1862,1931.0,1925.0,wi,Montilla, Wandy
7078,12908070,GER,F,2000.0,none,1862,1931.0,1878.0,wa,Moses, Selina
7079,4918711,MGL,F,1952.0,none,1862,1931.0,1925.0,wi,Myagmarsuren, Begz
7080,4901355,MGL,F,1989.0,none,1862,1858.0,1851.0,wi,Nyamtuya, Unurjargal
7081,14121344,UKR,F,1989.0,none,1862,1903.0,1900.0,wi,Oliinyk, Yuliya
7082,2902443,BUL,F,1965.0,none,1862,1931.0,1925.0,wa,Parvanova, Desislava
