,game_id,start_time,end_time,time_class,rules,white_username,white_result,black_username,black_result,moves,nMoves,blackMoves,whiteMoves,nBlackMoves,nWhiteMoves
59,1147284334,2015-10-05T05:47:41,2015-10-05T05:49:00,Bullet,ChessRule,35009141,timeout,13602390,win,"['e4', 'e6', 'Nf3', 'd5', 'Nc3', 'd4', 'Ne2', 'Nc6', 'Ng3', 'Nf6', 'Bb5', 'h5', 'h4', 'a6', 'Bxc6+', 'bxc6', 'd3', 'c5', 'Bg5', 'Be7', 'Nd2', 'Ng4', 'Bxe7', 'Qxe7', 'Nc4', 'a5', 'a4', 'g6', 'f3', 'Nf6', 'b3', 'Bb7', 'Ne2', 'e5', 'g3', 'Nd7', 'Qd2', 'f5', 'Qg5', 'Qxg5', 'hxg5', 'Kf7', 'Kd2', 'Ke6', 'Raf1', 'Ba6', 'Nc1', 'Bxc4', 'dxc4', 'fxe4', 'fxe4', 'Raf8', 'Nd3', 'Kd6', 'Ke2', 'Rxf1', 'Rxf1', 'Rf8', 'Rf3', 'Rxf3', 'Kxf3', 'Nf8', 'g4', 'Ne6', 'gxh5', 'gxh5', 'g6', 'Ng7', 'Nf2', 'Ke6', 'Nh3', 'Kf6', 'Kg3', 'Kxg6', 'Kh4', 'Ne6', 'Nf2', 'Nf4', 'Kg3', 'Kg5', 'Kf3', 'h4', 'Nd3', 'h3', 'Nxe5', 'h2', 'Nf7+', 'Kh4', 'Ne5', 'h1=Q+', 'Kxf4', 'Qf1+', 'Nf3+', 'Qxf3+', 'Kxf3', 'Kg5', '0-1']",97,"['e4', 'Nf3', 'Nc3', 'Ne2', 'Ng3', 'Bb5', 'h4', 'Bxc6+', 'd3', 'Bg5', 'Nd2', 'Bxe7', 'Nc4', 'a4', 'f3', 'b3', 'Ne2', 'g3', 'Qd2', 'Qg5', 'hxg5', 'Kd2', 'Raf1', 'Nc1', 'dxc4', 'fxe4', 'Nd3', 'Ke2', 'Rxf1', 'Rf3', 'Kxf3', 'g4', 'gxh5', 'g6', 'Nf2', 'Nh3', 'Kg3', 'Kh4', 'Nf2', 'Kg3', 'Kf3', 'Nd3', 'Nxe5', 'Nf7+', 'Ne5', 'Kxf4', 'Nf3+', 'Kxf3', '0-1']","['e6', 'd5', 'd4', 'Nc6', 'Nf6', 'h5', 'a6', 'bxc6', 'c5', 'Be7', 'Ng4', 'Qxe7', 'a5', 'g6', 'Nf6', 'Bb7', 'e5', 'Nd7', 'f5', 'Qxg5', 'Kf7', 'Ke6', 'Ba6', 'Bxc4', 'fxe4', 'Raf8', 'Kd6', 'Rxf1', 'Rf8', 'Rxf3', 'Nf8', 'Ne6', 'gxh5', 'Ng7', 'Ke6', 'Kf6', 'Kxg6', 'Ne6', 'Nf4', 'Kg5', 'h4', 'h3', 'h2', 'Kh4', 'h1=Q+', 'Qf1+', 'Qxf3+', 'Kg5']",49,48
60,1147290221,2015-10-05T05:56:44,2015-10-05T05:58:00,Bullet,ChessRule,1195522,win,2276178,timeout,"['e4', 'e6', 'd4', 'd5', 'e5', 'c5', 'c3', 'Nc6', 'Nf3', 'Bd7', 'a3', 'c4', 'b4', 'cxb3', 'Qxb3', 'Na5', 'Qd1', 'Ne7', 'Be3', 'Qc7', 'Nbd2', 'O-O-O', 'Rc1', 'Kb8', 'c4', 'dxc4', 'Nxc4', 'Nxc4', 'Bxc4', 'Nc6', 'O-O', 'Bxa3', 'Ra1', 'Be7', 'Qa4', 'b6', 'Qa2', 'Nb4', 'Qb3', 'Rc8', 'Rfc1', 'Qb7', 'Nd2', 'Rc7', 'h3', 'Rhc8', 'f3', 'a5', 'Ne4', 'f5', 'exf6', 'gxf6', 'Bf4', 'a4', 'Qe3', 'e5', 'dxe5', 'Rxc4', 'Rxc4', 'Rxc4', 'exf6+', 'Ka8', 'fxe7', 'Be8', 'Nd6', 'Qc6', 'Nxc4', 'Qxc4', 'Rd1', 'Nc6', 'Bg3', 'Kb7', 'Bf2', 'Qb5', 'Kh2', 'Qb4', 'f4', 'Qxe7', 'Qf3', 'Qc7', 'Re1', 'Bd7', 'Kh1', 'Qc8', 'f5', 'b5', 'f6', 'Be6', 'f7', 'Bd7', 'Re7', 'Qf8', 'Rxd7+', 'Ka6', 'Qxc6+', '1-0']",96,"['e4', 'd4', 'e5', 'c3', 'Nf3', 'a3', 'b4', 'Qxb3', 'Qd1', 'Be3', 'Nbd2', 'Rc1', 'c4', 'Nxc4', 'Bxc4', 'O-O', 'Ra1', 'Qa4', 'Qa2', 'Qb3', 'Rfc1', 'Nd2', 'h3', 'f3', 'Ne4', 'exf6', 'Bf4', 'Qe3', 'dxe5', 'Rxc4', 'exf6+', 'fxe7', 'Nd6', 'Nxc4', 'Rd1', 'Bg3', 'Bf2', 'Kh2', 'f4', 'Qf3', 'Re1', 'Kh1', 'f5', 'f6', 'f7', 'Re7', 'Rxd7+', 'Qxc6+']","['e6', 'd5', 'c5', 'Nc6', 'Bd7', 'c4', 'cxb3', 'Na5', 'Ne7', 'Qc7', 'O-O-O', 'Kb8', 'dxc4', 'Nxc4', 'Nc6', 'Bxa3', 'Be7', 'b6', 'Nb4', 'Rc8', 'Qb7', 'Rc7', 'Rhc8', 'a5', 'f5', 'gxf6', 'a4', 'e5', 'Rxc4', 'Rxc4', 'Ka8', 'Be8', 'Qc6', 'Qxc4', 'Nc6', 'Kb7', 'Qb5', 'Qb4', 'Qxe7', 'Qc7', 'Bd7', 'Qc8', 'b5', 'Be6', 'Bd7', 'Qf8', 'Ka6', '1-0']",48,48
61,1147292032,2015-10-05T05:59:51,2015-10-05T06:01:00,Bullet,ChessRule,8601747,win,24601942,timeout,"['e4', 'Nf6', 'e5', 'Ng8', 'Nc3', 'd6', 'exd6', 'Qxd6', 'd4', 'Nf6', 'g3', 'c5', 'dxc5', 'Qxd1+', 'Kxd1', 'e5', 'Nb5', 'Na6', 'b4', 'Bd7', 'a3', 'Bxb5', 'Bxb5+', 'Kd8', 'Bxa6', 'bxa6', 'Nf3', 'Kc8', 'Nxe5', 'Be7', 'Nxf7', 'Rf8', 'Ne5', 'Rd8+', 'Ke2', 'a5', 'f4', 'Kb7', 'Be3', 'axb4', 'axb4', 'a5', 'b5', 'a4', 'c6+', 'Kc7', 'b6+', 'Kd6', 'Nf7+', 'Ke6', 'Nxd8+', 'Rxd8', 'c7', '1-0']",54,"['e4', 'e5', 'Nc3', 'exd6', 'd4', 'g3', 'dxc5', 'Kxd1', 'Nb5', 'b4', 'a3', 'Bxb5+', 'Bxa6', 'Nf3', 'Nxe5', 'Nxf7', 'Ne5', 'Ke2', 'f4', 'Be3', 'axb4', 'b5', 'c6+', 'b6+', 'Nf7+', 'Nxd8+', 'c7']","['Nf6', 'Ng8', 'd6', 'Qxd6', 'Nf6', 'c5', 'Qxd1+', 'e5', 'Na6', 'Bd7', 'Bxb5', 'Kd8', 'bxa6', 'Kc8', 'Be7', 'Rf8', 'Rd8+', 'a5', 'Kb7', 'axb4', 'a5', 'a4', 'Kc7', 'Kd6', 'Ke6', 'Rxd8', '1-0']",27,27
62,1147294111,2015-10-05T06:03:31,2015-10-05T06:05:00,Bullet,ChessRule,140805,timeout,8617619,win,"['e4', 'e6', 'Nf3', 'd5', 'e5', 'c5', 'b4', 'cxb4', 'a3', 'Nc6', 'axb4', 'Bxb4', 'c3', 'Bf8', 'd4', 'Nge7', 'Bd3', 'Ng6', 'h4', 'h5', 'Bxg6', 'fxg6', 'Qd3', 'Ne7', 'Ba3', 'Nf5', 'Bxf8', 'Rxf8', 'Na3', 'Bd7', 'Nb5', 'a6', 'Nd6+', 'Nxd6', 'exd6', 'Qf6', 'O-O', 'Bb5', 'Qc2', 'Bxf1', 'Rxf1', 'O-O-O', 'c4', 'Rxd6', 'cxd5+', 'Kb8', 'dxe6', 'Qxe6', 'Rb1', 'Rxf3', 'gxf3', 'Rxd4', 'Qc5', 'Qd5', 'Qf8+', 'Ka7', 'Qxg7', 'Rxh4', 'Qxg6', 'Rd4', 'Qb6+', 'Ka8', 'Kg2', 'h4', 'Re1', 'h3+', 'Kh2', 'Qd8', 'Qxd8+', 'Rxd8', 'Kxh3', 'Rg8', 'Re7', 'Ka7', 'f4', 'a5', 'f5', 'a4', 'Re5', 'Kb6', 'Re6+', 'Kc5', 'f6', 'Kc4', 'Re7', 'Rh8+', '0-1']",87,"['e4', 'Nf3', 'e5', 'b4', 'a3', 'axb4', 'c3', 'd4', 'Bd3', 'h4', 'Bxg6', 'Qd3', 'Ba3', 'Bxf8', 'Na3', 'Nb5', 'Nd6+', 'exd6', 'O-O', 'Qc2', 'Rxf1', 'c4', 'cxd5+', 'dxe6', 'Rb1', 'gxf3', 'Qc5', 'Qf8+', 'Qxg7', 'Qxg6', 'Qb6+', 'Kg2', 'Re1', 'Kh2', 'Qxd8+', 'Kxh3', 'Re7', 'f4', 'f5', 'Re5', 'Re6+', 'f6', 'Re7', '0-1']","['e6', 'd5', 'c5', 'cxb4', 'Nc6', 'Bxb4', 'Bf8', 'Nge7', 'Ng6', 'h5', 'fxg6', 'Ne7', 'Nf5', 'Rxf8', 'Bd7', 'a6', 'Nxd6', 'Qf6', 'Bb5', 'Bxf1', 'O-O-O', 'Rxd6', 'Kb8', 'Qxe6', 'Rxf3', 'Rxd4', 'Qd5', 'Ka7', 'Rxh4', 'Rd4', 'Ka8', 'h4', 'h3+', 'Qd8', 'Rxd8', 'Rg8', 'Ka7', 'a5', 'a4', 'Kb6', 'Kc5', 'Kc4', 'Rh8+']",44,43
63,1147295680,2015-10-05T06:05:02,2015-10-05T06:07:00,Bullet,ChessRule,30937000,win,13301560,resigned,"['e4', 'Nf6', 'e5', 'Nd5', 'Nc3', 'Nb6', 'd4', 'd5', 'f4', 'Nc6', 'Nf3', 'Bg4', 'Be3', 'Bxf3', 'Qxf3', 'e6', 'f5', 'Qd7', 'fxe6', 'fxe6', 'g3', 'O-O-O', 'Bh3', 'Bb4', 'O-O', 'Bxc3', 'bxc3', 'Rde8', 'Qf7', 'Re7', 'Qf2', 'Nc4', 'Bg5', 'Ree8', 'Qf7', 'b6', 'Qxd7+', 'Kxd7', 'Rf7+', 'Kc8', 'Rxg7', 'a5', 'Rf1', 'Rhf8', 'Bxe6+', 'Kb7', 'Rxf8', 'Rxf8', 'Bxd5', 'b5', 'e6', 'Rf5', 'Be4', 'Rf8', 'd5', 'N6e5', 'd6+', 'Kb8', 'd7', 'Nd6', 'd8=Q+', 'Rxd8', 'Bxd8', 'Nxe4', 'e7', 'Nd6', 'Rg8', 'Kb7', 'e8=Q', 'Nxe8', 'Rxe8', 'Nc6', 'Bg5', 'a4', 'Bf4', 'Na5', 'Rh8', 'Nc4', 'Rxh7', 'a3', 'Rxc7+', 'Kb6', 'Rxc4', 'bxc4', 'Bd6', '1-0']",86,"['e4', 'e5', 'Nc3', 'd4', 'f4', 'Nf3', 'Be3', 'Qxf3', 'f5', 'fxe6', 'g3', 'Bh3', 'O-O', 'bxc3', 'Qf7', 'Qf2', 'Bg5', 'Qf7', 'Qxd7+', 'Rf7+', 'Rxg7', 'Rf1', 'Bxe6+', 'Rxf8', 'Bxd5', 'e6', 'Be4', 'd5', 'd6+', 'd7', 'd8=Q+', 'Bxd8', 'e7', 'Rg8', 'e8=Q', 'Rxe8', 'Bg5', 'Bf4', 'Rh8', 'Rxh7', 'Rxc7+', 'Rxc4', 'Bd6']","['Nf6', 'Nd5', 'Nb6', 'd5', 'Nc6', 'Bg4', 'Bxf3', 'e6', 'Qd7', 'fxe6', 'O-O-O', 'Bb4', 'Bxc3', 'Rde8', 'Re7', 'Nc4', 'Ree8', 'b6', 'Kxd7', 'Kc8', 'a5', 'Rhf8', 'Kb7', 'Rxf8', 'b5', 'Rf5', 'Rf8', 'N6e5', 'Kb8', 'Nd6', 'Rxd8', 'Nxe4', 'Nd6', 'Kb7', 'Nxe8', 'Nc6', 'a4', 'Na5', 'Nc4', 'a3', 'Kb6', 'bxc4', '1-0']",43,43
64,1147297061,2015-10-05T06:06:59,2015-10-05T06:08:00,Bullet,ChessRule,7100086,win,4198271,resigned,"['e4', 'e6', 'Nf3', 'd5', 'e5', 'c5', 'b4', 'cxb4', 'a3', 'Nc6', 'axb4', 'Bxb4', 'c3', 'Bc5', 'd4', 'Bb6', 'Bd3', 'Nge7', 'O-O', 'f5', 'exf6', 'gxf6', 'Nh4', 'O-O', 'Qh5', 'Rf7', 'Bh6', 'Bd7', 'Re1', 'e5', 'Re3', 'e4', 'Rg3+', 'Kh8', 'Qxf7', 'Qg8', '1-0']",37,"['e4', 'Nf3', 'e5', 'b4', 'a3', 'axb4', 'c3', 'd4', 'Bd3', 'O-O', 'exf6', 'Nh4', 'Qh5', 'Bh6', 'Re1', 'Re3', 'Rg3+', 'Qxf7', '1-0']","['e6', 'd5', 'c5', 'cxb4', 'Nc6', 'Bxb4', 'Bc5', 'Bb6', 'Nge7', 'f5', 'gxf6', 'O-O', 'Rf7', 'Bd7', 'e5', 'e4', 'Kh8', 'Qg8']",19,18
65,1147297593,2015-10-05T06:09:26,2015-10-05T06:11:00,Bullet,ChessRule,12500100,insufficient,13303813,insufficient,"['e4', 'e5', 'd4', 'exd4', 'Nf3', 'Nc6', 'Bc4', 'Nf6', 'O-O', 'Nxe4', 'Re1', 'd5', 'Bxd5', 'Qxd5', 'Nc3', 'Qa5', 'Nxe4', 'Be6', 'Bg5', 'Bd6', 'Nxd6+', 'cxd6', 'a3', 'O-O', 'b4', 'Qd5', 'Bf4', 'Rac8', 'Ng5', 'Ne5', 'Qh5', 'h6', 'Nxe6', 'fxe6', 'Bxe5', 'Rf5', 'Qg4', 'dxe5', 'Re2', 'Rcf8', 'Rae1', 'b5', 'f3', 'R8f6', 'Qh4', 'Kh7', 'Qg3', 'Rg5', 'Qf2', 'Rfg6', 'g3', 'Rf5', 'Re4', 'Rgf6', 'f4', 'exf4', 'gxf4', 'Rg6+', 'Kf1', 'Qc4+', 'R1e2', 'Rh5', 'Qf3', 'Rh4', 'f5', 'Rxe4', 'Qxe4', 'Rf6', 'Qd3', 'Rxf5+', 'Ke1', 'Qxd3', 'cxd3', 'e5', 'Kd2', 'Kg6', 'Re4', 'Kf6', 'Rg4', 'g6', 'Rxg6+', 'Kxg6', 'Kc2', 'Rf2+', 'Kb3', 'Rxh2', 'a4', 'Rh3', 'axb5', 'Rxd3+', 'Kc4', 'e4', 'Kd5', 'Rc3', 'b6', 'Rb3', 'Kd6', 'Rxb4', 'b7', 'Rxb7', 'Kd5', 'Rb6', 'Kxd4', '1/2-1/2']",104,"['e4', 'd4', 'Nf3', 'Bc4', 'O-O', 'Re1', 'Bxd5', 'Nc3', 'Nxe4', 'Bg5', 'Nxd6+', 'a3', 'b4', 'Bf4', 'Ng5', 'Qh5', 'Nxe6', 'Bxe5', 'Qg4', 'Re2', 'Rae1', 'f3', 'Qh4', 'Qg3', 'Qf2', 'g3', 'Re4', 'f4', 'gxf4', 'Kf1', 'R1e2', 'Qf3', 'f5', 'Qxe4', 'Qd3', 'Ke1', 'cxd3', 'Kd2', 'Re4', 'Rg4', 'Rxg6+', 'Kc2', 'Kb3', 'a4', 'axb5', 'Kc4', 'Kd5', 'b6', 'Kd6', 'b7', 'Kd5', 'Kxd4']","['e5', 'exd4', 'Nc6', 'Nf6', 'Nxe4', 'd5', 'Qxd5', 'Qa5', 'Be6', 'Bd6', 'cxd6', 'O-O', 'Qd5', 'Rac8', 'Ne5', 'h6', 'fxe6', 'Rf5', 'dxe5', 'Rcf8', 'b5', 'R8f6', 'Kh7', 'Rg5', 'Rfg6', 'Rf5', 'Rgf6', 'exf4', 'Rg6+', 'Qc4+', 'Rh5', 'Rh4', 'Rxe4', 'Rf6', 'Rxf5+', 'Qxd3', 'e5', 'Kg6', 'Kf6', 'g6', 'Kxg6', 'Rf2+', 'Rxh2', 'Rh3', 'Rxd3+', 'e4', 'Rc3', 'Rb3', 'Rxb4', 'Rxb7', 'Rb6', '1/2-1/2']",52,52
66,1147299096,2015-10-05T06:10:17,2015-10-05T06:12:00,Bullet,ChessRule,32066139,resigned,4163206,win,"['e4', 'e6', 'Nf3', 'd5', 'e5', 'c5', 'b4', 'c4', 'd3', 'a5', 'dxc4', 'axb4', 'cxd5', 'exd5', 'Bb2', 'Nc6', 'Bd3', 'Bc5', 'O-O', 'Nge7', 'Nbd2', 'O-O', 'Nb3', 'Bb6', 'Bxh7+', 'Kxh7', 'Ng5+', 'Kg8', 'Qh5', 'Bf5', 'g4', 'Bg6', 'Qh4', 'd4', 'f4', 'f5', 'Ne6', 'Qd5', 'Nxf8', 'Rxf8', 'Qf2', 'fxg4', 'Rad1', 'Nxe5', 'Nxd4', 'Nf3+', 'Kh1', 'Nxd4+', 'Kg1', 'Nf3+', '0-1']",51,"['e4', 'Nf3', 'e5', 'b4', 'd3', 'dxc4', 'cxd5', 'Bb2', 'Bd3', 'O-O', 'Nbd2', 'Nb3', 'Bxh7+', 'Ng5+', 'Qh5', 'g4', 'Qh4', 'f4', 'Ne6', 'Nxf8', 'Qf2', 'Rad1', 'Nxd4', 'Kh1', 'Kg1', '0-1']","['e6', 'd5', 'c5', 'c4', 'a5', 'axb4', 'exd5', 'Nc6', 'Bc5', 'Nge7', 'O-O', 'Bb6', 'Kxh7', 'Kg8', 'Bf5', 'Bg6', 'd4', 'f5', 'Qd5', 'Rxf8', 'fxg4', 'Nxe5', 'Nf3+', 'Nxd4+', 'Nf3+']",26,25
67,1147300023,2015-10-05T06:13:08,2015-10-05T06:15:00,Bullet,ChessRule,602639,insufficient,24159638,insufficient,"['e4', 'e5', 'Nf3', 'Nc6', 'd4', 'exd4', 'Bc4', 'Nf6', 'O-O', 'Nxe4', 'Re1', 'd5', 'Bxd5', 'Qxd5', 'Nc3', 'Qa5', 'Nxe4', 'Be6', 'Bg5', 'Bd6', 'Nxd6+', 'cxd6', 'b4', 'Qxb4', 'Rb1', 'Qc5', 'Rxb7', 'O-O', 'Rc7', 'Qb6', 'Rxc6', 'Qxc6', 'Nxd4', 'Qd5', 'Nxe6', 'Qxd1', 'Rxd1', 'fxe6', 'Rxd6', 'h6', 'Be3', 'Rfe8', 'c4', 'Rad8', 'c5', 'Rxd6', 'cxd6', 'Rd8', 'Bc5', 'Kf7', 'f4', 'Ke8', 'Kf2', 'Kd7', 'Ke3', 'Kc6', 'Kd4', 'a6', 'a3', 'Rb8', 'Bb4', 'Rb5', 'g4', 'a5', 'Bc3', 'Kxd6', 'Kc4', 'Rc5+', 'Kb3', 'g6', 'Be5+', 'Kc6', 'h4', 'h5', 'gxh5', 'gxh5', 'a4', 'Kd5', 'Ka3', 'Ke4', 'Bd6', 'Rc3+', 'Kb2', 'Rc6', 'Be5', 'Rc5', 'Bd6', 'Rf5', 'Bc7', 'Rxf4', 'Bxa5', 'Rxh4', 'Bd8', 'Kd5', 'Kb3', 'Kc6', 'Bxh4', 'Kb7', 'Kc4', 'Ka6', 'Kd4', 'Kb7', 'Ke5', 'Kc6', 'Kxe6', 'Kc5', 'Kf6', 'Kd4', 'Kg5', 'Ke4', 'Kxh5', 'Kd5', 'a5', 'Kc6', 'Bf2', 'Kb7', 'a6+', 'Ka8', 'Kg6', 'Kb8', 'a7+', 'Ka8', 'Kf7', 'Kb7', 'Ke7', 'Ka8', 'Ke6', 'Kb7', 'Kd5', 'Ka8', 'Kc4', 'Kb7', 'Kb5', 'Ka8', 'Ka5', 'Kb7', '1/2-1/2']",137,"['e4', 'Nf3', 'd4', 'Bc4', 'O-O', 'Re1', 'Bxd5', 'Nc3', 'Nxe4', 'Bg5', 'Nxd6+', 'b4', 'Rb1', 'Rxb7', 'Rc7', 'Rxc6', 'Nxd4', 'Nxe6', 'Rxd1', 'Rxd6', 'Be3', 'c4', 'c5', 'cxd6', 'Bc5', 'f4', 'Kf2', 'Ke3', 'Kd4', 'a3', 'Bb4', 'g4', 'Bc3', 'Kc4', 'Kb3', 'Be5+', 'h4', 'gxh5', 'a4', 'Ka3', 'Bd6', 'Kb2', 'Be5', 'Bd6', 'Bc7', 'Bxa5', 'Bd8', 'Kb3', 'Bxh4', 'Kc4', 'Kd4', 'Ke5', 'Kxe6', 'Kf6', 'Kg5', 'Kxh5', 'a5', 'Bf2', 'a6+', 'Kg6', 'a7+', 'Kf7', 'Ke7', 'Ke6', 'Kd5', 'Kc4', 'Kb5', 'Ka5', '1/2-1/2']","['e5', 'Nc6', 'exd4', 'Nf6', 'Nxe4', 'd5', 'Qxd5', 'Qa5', 'Be6', 'Bd6', 'cxd6', 'Qxb4', 'Qc5', 'O-O', 'Qb6', 'Qxc6', 'Qd5', 'Qxd1', 'fxe6', 'h6', 'Rfe8', 'Rad8', 'Rxd6', 'Rd8', 'Kf7', 'Ke8', 'Kd7', 'Kc6', 'a6', 'Rb8', 'Rb5', 'a5', 'Kxd6', 'Rc5+', 'g6', 'Kc6', 'h5', 'gxh5', 'Kd5', 'Ke4', 'Rc3+', 'Rc6', 'Rc5', 'Rf5', 'Rxf4', 'Rxh4', 'Kd5', 'Kc6', 'Kb7', 'Ka6', 'Kb7', 'Kc6', 'Kc5', 'Kd4', 'Ke4', 'Kd5', 'Kc6', 'Kb7', 'Ka8', 'Kb8', 'Ka8', 'Kb7', 'Ka8', 'Kb7', 'Ka8', 'Kb7', 'Ka8', 'Kb7']",69,68
68,1147301664,2015-10-05T06:15:51,2015-10-05T06:17:00,Bullet,ChessRule,1134299,win,2817691,resigned,"['e4', 'e6', 'Nf3', 'c5', 'e5', 'Nc6', 'b4', 'Nxb4', 'c3', 'Nc6', 'd4', 'd5', 'Bd3', 'c4', 'Bc2', 'f5', 'O-O', 'Nge7', 'g4', 'fxg4', 'Ng5', 'h5', 'f3', 'Nf5', 'fxg4', 'hxg4', 'Qxg4', 'Be7', 'Nxe6', 'Bxe6', 'Bxf5', 'Bxf5', 'Qxf5', 'Qb6', 'Qg6+', 'Kd8', 'Nd2', 'Nxd4', 'Qxb6+', 'axb6', 'cxd4', 'Bb4', 'Nf3', 'Ke7', 'Rb1', 'Ba5', 'Ba3+', 'Kd7', 'Ng5', 'Rh4', 'Rf7+', 'Kc6', 'h3', 'Rxd4', 'e6', 'c3', 'e7', 'Rd2', 'Rf8', 'c2', 'Rc1', 'Bc3', 'Rxa8', 'Rd1+', 'Kg2', 'Rxc1', 'Bxc1', 'Bf6', 'e8=Q+', '1-0']",70,"['e4', 'Nf3', 'e5', 'b4', 'c3', 'd4', 'Bd3', 'Bc2', 'O-O', 'g4', 'Ng5', 'f3', 'fxg4', 'Qxg4', 'Nxe6', 'Bxf5', 'Qxf5', 'Qg6+', 'Nd2', 'Qxb6+', 'cxd4', 'Nf3', 'Rb1', 'Ba3+', 'Ng5', 'Rf7+', 'h3', 'e6', 'e7', 'Rf8', 'Rc1', 'Rxa8', 'Kg2', 'Bxc1', 'e8=Q+']","['e6', 'c5', 'Nc6', 'Nxb4', 'Nc6', 'd5', 'c4', 'f5', 'Nge7', 'fxg4', 'h5', 'Nf5', 'hxg4', 'Be7', 'Bxe6', 'Bxf5', 'Qb6', 'Kd8', 'Nxd4', 'axb6', 'Bb4', 'Ke7', 'Ba5', 'Kd7', 'Rh4', 'Kc6', 'Rxd4', 'c3', 'Rd2', 'c2', 'Bc3', 'Rd1+', 'Rxc1', 'Bf6', '1-0']",35,35
69,1147302883,2015-10-05T06:17:22,2015-10-05T06:19:00,Bullet,ChessRule,24126004,win,4166680,resigned,"['e4', 'e5', 'd4', 'exd4', 'Qxd4', 'Nc6', 'Qe3', 'Nf6', 'Nc3', 'Bb4', 'Bd2', 'O-O', 'O-O-O', 'Re8', 'Qg3', 'Rxe4', 'Bd3', 'Re8', 'h4', 'Bf8', 'Nf3', 'd5', 'h5', 'd4', 'Ne2', 'Qd5', 'Nf4', 'Qxa2', 'c3', 'dxc3', 'Bxc3', 'Nd5', 'Nxd5', 'Re2', 'Bxe2', 'Bf5', 'Bd3', 'Qxd5', 'Bc2', 'Qe6', 'Ng5', 'Qh6', 'Bxf5', 'Bd6', 'f4', 'f6', 'Be6+', 'Kh8', 'Nf7+', '1-0']",50,"['e4', 'd4', 'Qxd4', 'Qe3', 'Nc3', 'Bd2', 'O-O-O', 'Qg3', 'Bd3', 'h4', 'Nf3', 'h5', 'Ne2', 'Nf4', 'c3', 'Bxc3', 'Nxd5', 'Bxe2', 'Bd3', 'Bc2', 'Ng5', 'Bxf5', 'f4', 'Be6+', 'Nf7+']","['e5', 'exd4', 'Nc6', 'Nf6', 'Bb4', 'O-O', 'Re8', 'Rxe4', 'Re8', 'Bf8', 'd5', 'd4', 'Qd5', 'Qxa2', 'dxc3', 'Nd5', 'Re2', 'Bf5', 'Qxd5', 'Qe6', 'Qh6', 'Bd6', 'f6', 'Kh8', '1-0']",25,25
70,1147311999,2015-10-05T06:31:16,2015-10-05T06:33:00,Bullet,ChessRule,2500361,win,5025532,resigned,"['e4', 'b6', 'd4', 'Bb7', 'Nc3', 'e6', 'Bd3', 'Nf6', 'Nge2', 'Bb4', 'f3', 'd5', 'e5', 'Nfd7', 'f4', 'c5', 'a3', 'c4', 'axb4', 'cxd3', 'cxd3', 'Nc6', 'b5', 'Na5', 'b4', 'f6', 'bxa5', '1-0']",28,"['e4', 'd4', 'Nc3', 'Bd3', 'Nge2', 'f3', 'e5', 'f4', 'a3', 'axb4', 'cxd3', 'b5', 'b4', 'bxa5']","['b6', 'Bb7', 'e6', 'Nf6', 'Bb4', 'd5', 'Nfd7', 'c5', 'c4', 'cxd3', 'Nc6', 'Na5', 'f6', '1-0']",14,14
